influence.1.1		influence.1.2		influence.1.3		influence.1.4		influence.1.5		influence.1.6		influence.1.7		influence.1.8		influence.1.9		influence.2.1		influence.2.2		influence.2.3		influence.2.4		influence.2.5		influence.2.6		influence.2.7		influence.2.8		influence.2.9		influence.3.1		influence.3.2		influence.3.3		influence.3.4		influence.3.5		influence.3.6		influence.3.7		influence.3.8		influence.3.9		influence.4.1		influence.4.2		influence.4.3		influence.4.4		influence.4.5		influence.4.6		influence.4.7		influence.4.8		influence.4.9		influence.5.1		influence.5.2		influence.5.3		influence.5.4		influence.5.5		influence.5.6		influence.5.7		influence.5.8		influence.5.9		influence.6.1		influence.6.2		influence.6.3		influence.6.4		influence.6.5		influence.6.6		influence.6.7		influence.6.8		influence.6.9		influence.7.1		influence.7.2		influence.7.3		influence.7.4		influence.7.5		influence.7.6		influence.7.7		influence.7.8		influence.7.9		influence.8.1		influence.8.2		influence.8.3		influence.8.4		influence.8.5		influence.8.6		influence.8.7		influence.8.8		influence.8.9		influence.9.1		influence.9.2		influence.9.3		influence.9.4		influence.9.5		influence.9.6		influence.9.7		influence.9.8		influence.9.9		
0.000000000000000000e+00 1.296730547876416171e-04 5.604067668159757876e-01 4.811630396061625937e-17 3.781988984691508189e-06 7.226804660836913486e-05 3.639503027053008211e-01 8.535790844183328119e+00 5.287687285259378152e-06 1.880557610501080168e+00 0.000000000000000000e+00 7.092857520224027379e-02 1.408500705278445286e+00 5.411391804601663091e-08 1.579656013148740545e-01 5.531362922160140139e-01 7.021007719485286458e+00 2.161676299472017546e-02 5.504619986198382385e-07 7.064191514354335971e-05 0.000000000000000000e+00 5.130171442501896967e-02 6.956271799962467917e-01 4.146903509488787112e-06 1.150679248470478644e-01 6.921840489617256094e-04 3.296152768798371537e-04 2.775544092990747669e-02 2.808454171698448629e-09 2.554427900325618646e-08 0.000000000000000000e+00 6.977727610213666247e-04 8.886100245957444591e-04 2.300479703512125774e-05 7.060568243491455870e-03 1.917104800459482170e-08 2.105040614140581541e-06 5.630341223704423553e-03 2.085748198946934390e-02 5.671473753496552916e+00 0.000000000000000000e+00 5.008963590858363235e-02 6.989144310793915515e-02 8.417887388557231398e-01 1.094323802334188356e+00 6.406077684298864038e-06 8.836524116781664162e+00 6.837950440381790340e-01 1.047750295471887262e-03 6.336299831122709225e-01 0.000000000000000000e+00 8.091435317967762221e-13 4.137873511201482098e-07 2.663951958415259127e-02 2.965455807741665559e-06 2.408287402087690675e-04 2.377228279482261064e-01 5.957968990536002298e-03 4.060838193784573686e-07 2.525705750498957736e-03 0.000000000000000000e+00 5.650076901467111432e-03 1.496660560434147141e-04 6.079904281958913373e-03 2.515982106552707529e-05 2.776040059282904732e-02 4.816282911576140968e+00 1.652124828106797116e-01 3.684004122858684669e-12 9.454089490594635168e-04 0.000000000000000000e+00 1.379756201051688530e-03 5.434034844119689511e-02 1.006912057545683581e+00 1.873581985826238744e-23 6.419802728148312587e-06 1.581232218019077904e-04 5.127783884356226229e-01 6.940107139050128012e-05 1.879710776526596572e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.298726394316410083e-03 1.623983521046328260e+00 5.248012103073964985e-17 2.030194065624172251e-06 6.296775016679876508e-05 2.220982149483599344e-01 6.506971548921651305e+00 5.660748815633592939e-06 1.343895065490495977e+00 0.000000000000000000e+00 4.970320123622008063e-02 1.645261992902186110e+00 1.137268463945808584e-06 3.839591177359081842e-01 1.806395831248070460e-01 1.077899044969609088e+00 3.384408813181093850e-02 6.624654798405128188e-08 9.884074860207878090e-04 0.000000000000000000e+00 4.195749717669177564e-02 8.479846782806232941e-01 3.992434182734892349e-06 4.021700677632453202e-02 2.489102363875237214e-03 4.394338017314316559e-04 1.311269589118947976e-01 9.072959831019089342e-09 5.329768845663782265e-09 0.000000000000000000e+00 1.038599229240221418e-04 1.798371152463386314e-03 1.288303332635408870e-05 1.726663290411568560e-02 1.850327502415817901e-08 1.330246170442778605e-06 1.061076141756390860e-02 8.412479797385598312e-02 9.969356604898720775e+00 0.000000000000000000e+00 1.323916134818297306e-02 4.214560009978909894e-02 3.731132599559235374e-01 2.247288722570536246e-01 1.178181873741122952e-05 8.900383191687408768e+00 1.848712948768381770e+00 6.975614401746049612e-04 2.287842687990959689e-01 0.000000000000000000e+00 6.307923757801438422e-13 2.154103670938904018e-07 2.057720488045771193e-02 1.991556735687087027e-05 1.714416525869424794e-04 3.366296894098529946e-01 8.103544202930197671e-03 6.181886616492365849e-07 1.541805746203221813e-04 0.000000000000000000e+00 2.624454111248673144e-02 9.538929437233362879e-05 1.606932990448754414e-02 8.193372527001475697e-05 7.142710077477717632e-04 1.527601917765086803e-01 1.766643740941001850e+00 3.560451657149673812e-12 6.897272806888399060e-04 0.000000000000000000e+00 6.565416818875321851e-03 2.234816727195268124e-02 2.091889720640898176e+00 1.086978318018343019e-21 3.904772840898005719e-06 1.423575802259122310e-04 3.316793603981267324e+00 1.745681680297254211e-05 5.686793774937092261e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.804399187731436449e-03 2.665753334045529055e+00 3.309806772924527246e-17 2.254931484144993054e-06 1.386730059622169695e-03 1.386687086012312609e-01 8.535297094744873192e+00 7.765949720673482240e-06 2.552836526432723296e+00 0.000000000000000000e+00 4.513719055435594374e-02 4.670545597243524583e+00 1.671978906264681883e-06 2.199955126834337304e-01 3.036220089492177587e-01 1.670421031657748911e-01 1.259855309744016549e-01 5.277279239842966590e-08 2.560646455627825589e-03 0.000000000000000000e+00 2.014173468977707368e-02 1.368664019990031067e+00 1.423245917566588802e-04 1.003020563999017789e-01 3.000371474593260899e-03 5.782104078322597256e-04 6.870554947163051707e-02 1.975899825232334393e-08 5.906685583027286404e-09 0.000000000000000000e+00 3.464595847452984443e-05 2.645586601293694316e-04 2.311833859557991152e-06 2.578170274917303273e-02 6.351653601681766372e-08 6.269210508867599592e-07 2.957237374213786060e-02 3.811444826975638467e-01 6.087908314212706173e+00 0.000000000000000000e+00 1.026671333777711033e-02 3.424804622729822612e-02 5.714327933428721140e-01 4.643604398969179980e-01 1.353659625157731413e-05 4.862678452649829453e+00 2.529404675462869623e+00 4.162129676499957270e-03 2.414651986950913376e-01 0.000000000000000000e+00 3.613024389276136000e-13 1.748029147363324187e-06 2.050742794629390950e-02 1.644229411079489142e-05 6.331369265344433432e-05 5.568546424997216082e-01 9.611340595218848069e-04 7.656171099983644270e-07 5.941739356866033848e-05 0.000000000000000000e+00 8.967805602362877160e-02 9.076354886211996330e-05 5.806511842747621131e-03 1.373688824491207103e-04 2.514905975040916610e-04 1.471416406951036260e+00 2.051438123575357597e+00 3.338094796362933205e-12 3.119732193162646095e-03 0.000000000000000000e+00 1.721724119158500946e-02 1.001558386256880401e-01 9.221898209149089753e-01 8.589812090807211854e-21 5.797048872706894711e-06 7.021744836631553326e-05 7.560470973544138218e+00 1.646080947062997891e-05 1.377638591026226544e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.182760712183266998e-03 2.553555062325563618e+00 8.309951952877326973e-17 1.070791528302720211e-06 1.665485780485553908e-05 2.116746593060118281e-02 2.219474293244561913e+00 6.798398913892287982e-06 8.862964016728776429e+00 0.000000000000000000e+00 1.926943972856376142e-01 4.353417918746287363e+00 5.123886253637140067e-05 4.013654993325232144e-03 1.953369790771800341e-01 1.995309166088573560e-01 7.724631215623070091e-01 3.579174465356881382e-08 1.126459906050564230e-01 0.000000000000000000e+00 1.134395293708621993e-01 1.694245962799142191e+00 6.035715054685578232e-05 4.006537159388383340e-02 7.105331085477506036e-04 3.099696610786112317e-04 3.787920381237099288e-01 1.039121952581968912e-08 2.901754475614530689e-09 0.000000000000000000e+00 1.476314676495106380e-05 2.673373574691201467e-04 6.532841297731225264e-07 4.436947014677061069e-02 7.844487984200056219e-08 2.129958080092664471e-06 8.066862434455086828e-02 3.777699257736601979e-01 6.749442706519351631e+00 0.000000000000000000e+00 6.983092310470910904e-03 1.420659179967186381e-01 1.085957465728644600e+00 5.708399461979631884e-01 1.419090256992718455e-05 4.479351656795511616e+00 6.569051854913878330e+00 3.070724484466140838e-02 1.468550571784563719e-01 0.000000000000000000e+00 1.079237962849183021e-13 2.134259489254334126e-05 3.039609721960531349e-02 4.661969149478811510e-05 2.290338421483373538e-04 4.990009256357860190e-01 6.729279096010575912e-04 1.409855608217151669e-06 3.719180965630282837e-05 0.000000000000000000e+00 1.598733215501939309e-01 1.205474154973801369e-06 3.188609548483259913e-03 8.622471642619291589e-04 3.880646779776509387e-04 3.383928991383783114e+00 9.596314616739186620e-01 2.712304732007535649e-12 9.324408126245823270e-05 0.000000000000000000e+00 2.097154180449776750e-01 1.202054522343116272e+00 7.233413659948311203e-01 5.156626214433245693e-21 2.946250828294109739e-06 7.338615978450027407e-06 3.477306942778248811e+00 1.669854011029239609e-06 8.303107843670467503e-01 0.000000000000000000e+00
0.000000000000000000e+00 9.378854401434109315e-05 9.209414254341309558e+00 1.506810538584090042e-17 3.655285609635091927e-06 1.657559983908612304e-05 6.451267860527712568e-03 2.351942294973218495e+00 5.190885844557261740e-06 3.815759882970440664e+00 0.000000000000000000e+00 5.551092596412450231e-01 2.354973909921647568e+00 6.222964182961479224e-06 2.340751221094354573e-01 1.801333716957184139e-01 7.859930562822768640e-02 4.637083960518384451e-01 4.855455159797731479e-08 3.869373403317336729e-02 0.000000000000000000e+00 1.513619850927746258e-01 3.163404307475969013e+00 1.343084158060629232e-04 1.607640368573333145e-01 1.651011967196722857e-03 4.809332094363496764e-04 7.001866992637860720e-01 1.665829246775621015e-08 1.209205395061283811e-09 0.000000000000000000e+00 6.400693010782151481e-05 8.770885423050057950e-05 3.497253057124027359e-07 5.213191984188635802e-02 7.156544644015517177e-07 1.706834840350656260e-06 9.131468201023212189e-03 1.605604339176192052e-01 2.134157735877308948e+00 0.000000000000000000e+00 9.654793178620094465e-03 2.364723112153302442e-02 1.621102272120269694e+00 1.520419287861776159e+00 4.209116019733257966e-05 7.344062489763877544e+00 9.339372763057728122e+00 1.519670412889350362e-02 1.003022805287911295e-01 0.000000000000000000e+00 1.137142536420762503e-14 1.424359008989220461e-05 1.025165837721924295e-01 2.675005992037519345e-05 2.515761085286940594e-05 1.661965061559363965e+00 2.233113834637621715e-03 2.478275514800493106e-06 7.200216552930507213e-05 0.000000000000000000e+00 8.449296963226002322e-02 1.244543132011210989e-06 7.321270105026229198e-04 2.131463007079907840e-04 2.578511298132594477e-04 3.024969688108948063e+00 3.075344664195002742e-01 3.792555105327472332e-13 5.563578544611870669e-05 0.000000000000000000e+00 1.986847783302932435e-01 5.755652265011605984e-01 4.056035543559295409e-01 5.296747089423968335e-21 1.279131147307960399e-06 1.222252056934431704e-05 1.501280259500126224e+00 1.672161594769985002e-06 1.362624788145940791e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.208910531850093803e-04 9.880596250509995571e+00 8.937188736632227537e-18 5.277453029398641288e-06 7.097737748458508888e-05 4.150311605619136715e-03 2.691263531073901483e+00 9.363126413319639246e-05 1.605927449575309085e+00 0.000000000000000000e+00 1.799270079643938924e+00 1.852947867362922940e+00 6.700847351576804660e-06 3.897464381838900982e-01 1.277661523193318882e-01 9.467084608311463478e-01 1.965914979564868936e+00 3.732213212816938335e-08 5.274482367011633643e-01 0.000000000000000000e+00 1.701319687555288840e-01 2.238914585001920088e+00 2.297532316252412520e-04 1.633648078569618356e-01 1.591318390287747527e-04 9.453385610232654902e-04 4.695138338603322414e-01 7.815725624714160075e-08 1.228322769566556416e-09 0.000000000000000000e+00 5.538376950024296525e-07 2.724682385655994524e-04 1.206253325489630025e-07 3.541549980241452309e-04 2.407528313913806071e-07 7.878238076161793316e-06 8.391460324492469591e-02 3.657152027660032445e+00 1.972505371503648464e+00 0.000000000000000000e+00 1.456836696247874527e-02 4.991478599751304063e-02 1.259874504394288497e+00 3.407723449432775720e-01 2.045210243321206577e-05 4.998195052370479896e-01 3.801829354114135029e+00 2.772777624146966977e-02 1.282323869778449477e-01 0.000000000000000000e+00 3.056611905494363900e-14 4.649667457914664182e-05 1.503586339903516256e-02 3.317225171867338484e-05 8.264230366893683119e-06 2.993715902645028848e+00 5.880721027324976695e-03 1.867224987296229655e-06 1.152254961092863379e-04 0.000000000000000000e+00 8.575796225239542547e-01 3.601483064334061672e-07 1.537049855935673868e-03 3.138399520621853404e-03 4.584530733911943768e-04 4.820878521464500466e+00 4.637609380479308374e-01 9.647248271840045436e-14 2.217506596299624860e-03 0.000000000000000000e+00 3.428237727671072377e-01 2.828048912164425222e+00 4.364348945806394431e-01 5.233364659608403004e-21 3.358621568957542594e-06 7.877527927726419421e-06 2.565031577838143839e-01 3.551660059824359356e-05 3.250809695180198466e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.417437858293276636e-04 3.441569075434341762e+00 1.054413999786649768e-17 2.242763703390742659e-05 7.012112339372403259e-05 7.742447848222938460e-03 9.853134906118801162e-01 7.700766484810757405e-05 2.330685570256346928e+00 0.000000000000000000e+00 4.602937423805500416e-02 1.663645497441977650e+00 5.713766740332788535e-06 1.113328894918972356e+00 2.887337593888330001e-01 1.172983281068964212e+00 2.686563908150712443e+00 2.141369855736381930e-07 6.321955014606528422e-02 0.000000000000000000e+00 2.349943672985521648e-01 2.757162241553660742e+00 1.593209430469282397e-04 3.434236320358095562e-01 3.400830951385984727e-04 8.585127012525401629e-04 8.170728714256566549e-01 1.849440414924557786e-07 5.444777199106491317e-09 0.000000000000000000e+00 8.643473604365594968e-07 1.453600002505958319e-03 3.131955517148660356e-07 4.747517375212439278e-04 3.672061902300605678e-07 6.906443598601460762e-06 1.598903706529930746e+00 2.290144221573214622e+00 1.785002253794462312e+00 0.000000000000000000e+00 1.258069248352965130e-02 5.466623537043018288e-01 3.616226466135342155e-01 7.057452648660359484e-01 3.353743649201296548e-05 4.451375427175248145e-01 1.398066890929506645e+00 3.160839293438532510e-02 3.603515602158068043e-02 0.000000000000000000e+00 1.007071783982513492e-12 5.237270508414127265e-05 1.368137071892425449e-01 1.702613820897855263e-05 1.219481054233674560e-04 2.661307743191802189e+00 5.371777728059060845e-04 4.378347675598664581e-06 1.222809721612321324e-04 0.000000000000000000e+00 1.190156230879524157e+00 1.569878598199482158e-07 6.780050791288769890e-03 9.730770143416911724e-04 8.203797777576397453e-05 3.140223747864674397e+00 6.968428622586264609e-02 9.434348784876694117e-14 2.784701950815393103e-03 0.000000000000000000e+00 1.847945446490326105e-01 1.254939058420058373e+00 7.548994268354435100e+00 2.367965143413519569e-21 1.687985095280593862e-06 1.062965620188289537e-06 4.996017552613290502e-01 2.589703861668949316e-05 7.482211178534565743e-01 0.000000000000000000e+00
0.000000000000000000e+00 8.991984152054800566e-05 2.175094660850773742e-01 1.935392052576226191e-17 1.271472827127016556e-05 7.754976362078613687e-05 3.832660327177016268e-03 1.336118622800224198e+00 1.147584735438036176e-04 1.098087138418516018e+00 0.000000000000000000e+00 5.734158343100242278e-02 1.117174326491045200e+00 5.246074440931192318e-07 2.259638013674987178e+00 1.859672976605866168e+00 7.772581975722592240e-01 1.022937615744807550e-02 5.561164280510195794e-08 4.903267580792451952e-01 0.000000000000000000e+00 5.217689712429698923e-02 2.994903901439912808e+00 8.192658444102865500e-05 7.060675336493392740e-01 5.335233518197052904e-06 1.087512631564166530e-03 6.014546796195414657e-01 1.984419363410141979e-07 3.338619821955232581e-10 0.000000000000000000e+00 6.016570774584023067e-07 7.958889187326206004e-04 4.354467446272121406e-08 3.315579694360156859e-04 7.413245800006310273e-09 4.849536666370065018e-06 3.523395208808492995e+00 1.810463358783838961e-01 9.532423965527925258e-01 0.000000000000000000e+00 1.751640791932656746e-02 2.022801221351813616e+00 2.308476472575773375e+00 7.981228776487679921e-01 2.092957381372402895e-04 5.362778999740626107e-01 8.411687358688718641e-01 3.464054586146821796e-02 1.603184836907390887e-01 0.000000000000000000e+00 1.481871878783020561e-12 5.981941719382061846e-05 1.134440517512504409e-01 3.373854276421671794e-06 1.467306456478141834e-05 9.281576062985656961e-01 2.996211692726070443e-03 2.370477350054853646e-06 3.699895967120722076e-04 0.000000000000000000e+00 8.343288864141999994e-01 1.840363610082304937e-07 6.923762477516673744e-03 7.623274182229445271e-03 5.967409482521414225e-04 3.721021276539183908e+00 2.051832253556318819e-01 1.903596762069085890e-13 1.706277560050526105e-03 0.000000000000000000e+00 9.588583489087196265e-02 8.116182482231691253e+00 6.405344974703620409e+00 1.509796672049009077e-21 1.597297658852507021e-04 6.089536000971894797e-08 5.058319009636854657e-01 2.613480684472728864e-05 1.325195016927574743e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.730137157235112294e-04 4.680372035248975493e+00 3.190726269793759206e-17 3.535072741261142661e-05 2.049941691211304667e-04 1.228253127403501274e-02 2.081218027773227841e-01 1.223356907216293071e-04 9.289740277349460840e-01 0.000000000000000000e+00 2.797536717909804641e-02 1.556750163959097044e+00 1.717202231778533278e-07 2.331815282919141641e+00 2.102861045745198609e+00 7.118087812465400122e-01 1.139024674698683841e-02 1.803357915213457454e-08 1.465417348382141438e-01 0.000000000000000000e+00 4.228674796790475587e-02 3.430040432126053584e+00 1.977954001571731164e-04 6.592741559730845857e-01 2.203664826068529476e-06 4.812169332781228610e-03 5.090133977170165913e-01 1.007322972550554612e-07 3.457353444521432382e-09 0.000000000000000000e+00 4.321003824680093879e-07 6.010980325800744511e-02 4.155251850131278390e-08 3.611560017632043924e-04 3.077495331617149112e-09 3.148913876789515151e-06 8.884539901843472975e+00 6.737406835150661077e-01 4.140847165600037294e-01 0.000000000000000000e+00 3.231206794139178384e-02 3.050257379760174636e+00 1.995133743890782130e+00 8.449164694313161528e-01 1.325521234440470045e-04 1.480399364733096627e-02 1.225513466875531421e+00 1.259065160475299205e-02 2.615989863544728733e-01 0.000000000000000000e+00 1.524450296142246382e-10 2.972323091517699149e-04 6.790435492794092420e-01 1.110468402057002926e-05 7.613432137995011329e-07 6.123265508407993440e-01 7.507354832713418989e-03 1.140491474886426286e-04 4.628586828042399260e-04 0.000000000000000000e+00 1.160188971788675305e+00 1.725067735783209508e-07 3.000798865789974443e-02 1.221241501524760083e-02 2.277026031232270162e-04 2.962068188469517693e+00 8.574994767026720144e-01 4.807955543775525565e-11 1.674447115160928035e-01 0.000000000000000000e+00 5.605036157332084733e-03 2.366405805271352136e+00 4.529786178058231805e+00 2.166224440542531270e-21 1.084262093740997719e-04 3.089828482055198517e-08 1.591015851475811038e+00 1.616124247962352466e-05 4.625470276087584320e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.164324837681814920e-04 8.473819281648227175e+00 6.058681770173073875e-18 2.619196455949999829e-04 1.332433017687375328e-04 1.480458267050779528e-03 2.981801321400364690e-01 1.221224775163869808e-04 1.377785191841219170e+00 0.000000000000000000e+00 5.219328786488685451e-03 8.331416602943663152e-01 1.929101648777971153e-07 6.411713006186387176e+00 3.562082187457977778e+00 4.694715113779717175e-01 7.170298085852429004e-01 1.341990513202774469e-07 1.039849072141610486e+00 0.000000000000000000e+00 5.848892421423902421e-01 9.027104074931436628e+00 9.338132840619874997e-04 5.679533609439766373e-01 7.989556027316612197e-07 2.115074914587646571e-01 2.208636009996800820e-01 7.924014689978127592e-08 5.350363525124541560e-09 0.000000000000000000e+00 4.566105213329301590e-07 5.493709126166179679e-01 4.033383863789708841e-08 5.929804929716477740e-04 1.523494779315031249e-09 3.260051939993363572e-06 7.328758296707569286e+00 2.973278557528755695e-01 4.245762522413114581e-01 0.000000000000000000e+00 1.521857769821116646e-02 3.277619712010091391e-01 1.676308582225043198e+00 2.642354251843143653e-01 9.111626160633812732e-05 4.852836055217767119e-03 6.858550309517034149e-01 1.239202745906740726e-02 3.326546342823102353e-01 0.000000000000000000e+00 5.678330866926042107e-11 3.201971517066235520e-05 5.466999359645804191e+00 1.016355151776789103e-05 3.306261268883272942e-06 9.152692726045017491e-01 4.312729081063526072e-04 1.567044619051705806e-03 1.797439903126731454e-03 0.000000000000000000e+00 1.217791123482809580e-02 1.498115536657641228e-07 6.793864747551663086e-02 1.733403611511339856e-02 7.208226780940651425e-04 3.356816212001489941e+00 1.469244099053955699e+00 1.351906485842421973e-12 2.741121127216867293e-01 0.000000000000000000e+00 1.570435192352137230e-02 1.833564372844219692e+00 5.584768311815006214e+00 9.912087919185002463e-21 1.166047968963583874e-05 8.971692300186460130e-09 3.442280540522753896e+00 2.397550428800902231e-05 1.096102336802538657e+00 0.000000000000000000e+00
