word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	word.concentration.6	word.concentration.7	word.concentration.8	word.concentration.9	
8.952883639191847820e+00 7.468430629923937580e+00 9.853979651821385133e+00 6.896564453009238704e+00 7.993925977353234735e+00 7.197121978801804154e+00 7.324734861981927025e+00 8.197651815361425065e+00 6.608847595189947910e+00
6.788109643579232078e+00 7.174457096777794085e+00 8.977715875196640383e+00 6.865422879747088203e+00 8.785841433077944629e+00 9.131148730693146476e+00 8.282826353483317305e+00 6.269717855557324526e+00 6.940485033885414268e+00
7.810054201617915304e+00 7.654394097157453558e+00 7.344955630093083165e+00 8.377313799495526681e+00 7.966929544937230823e+00 4.525322036660648806e+00 8.725815175520290623e+00 9.513572305190372447e+00 7.957329312012978662e+00
5.116426256753757507e+00 7.636576669960880359e+00 5.204938045168054472e+00 8.624626686799143016e+00 7.957155547065349666e+00 8.977313034105682377e+00 8.307323804383841548e+00 7.509654546387094065e+00 7.440617793572020133e+00
7.599904027700166154e+00 8.140013844482064442e+00 5.201494248755060390e+00 5.901185369256240598e+00 8.106291911008787210e+00 8.295394210047737360e+00 9.708026345590099027e+00 6.544076905139314171e+00 9.962605278346480020e+00
5.910576538698625981e+00 9.595442786286213277e+00 9.570021760651398424e+00 7.421961873307654223e+00 3.445176373538854087e+00 8.005919056682710533e+00 9.637361311617720361e+00 9.490340634602999259e+00 9.404603658170840319e+00
7.469401387333070019e+00 9.939180336091085977e+00 8.657737604266221965e+00 8.306636129357096721e+00 5.088305952851199798e+00 4.383527374033302948e+00 6.115668962951376741e+00 9.237397521873592865e+00 9.296877587646832808e+00
9.996083988357460370e+00 5.887840038128154596e+00 8.994273885128626134e+00 9.564036099315325501e+00 8.643202194241483838e+00 5.263224844851708717e+00 7.569984876715591504e+00 7.837805763443652651e+00 9.067219974622535261e+00
8.132345511533328519e+00 8.612619931798327855e+00 5.606830804879905372e+00 6.250449467585425189e+00 5.418922258735807240e+00 7.312386502086496876e+00 8.375773209927505292e+00 9.763195452729737767e+00 7.358890585951076702e+00
8.053728498883963027e+00 8.894344249729435603e+00 5.870445353681095213e+00 9.261642659211187123e+00 6.123019482229016042e+00 7.712719358195094799e+00 7.384276987978441120e+00 8.629409065461469908e+00 6.760093919707180099e+00
8.244779377538307585e+00 4.008498396966570176e+00 7.083756814546248393e+00 8.968174008397205910e+00 7.429412170927800041e+00 9.752150383739294881e+00 5.514371026201384751e+00 7.282130483344683824e+00 6.990553770008851586e+00
9.487334656017777590e+00 5.849176496641353751e+00 7.828205206113015180e+00 6.637525848917499083e+00 8.121869850526142187e+00 5.796377037514619524e+00 9.772149514022183681e+00 7.519084219868066299e+00 9.544897121889697189e+00
9.639377757070583641e+00 9.775860863850759586e+00 5.490837630267265013e+00 7.997228538939112674e+00 6.294108106880828224e+00 5.220543523533637931e+00 6.090714821121807176e+00 7.297976571989063466e+00 8.848281330859743221e+00
7.967689055589205260e+00 7.273098673147964099e+00 5.560449560688694781e+00 7.917570427885150863e+00 6.496313957866984623e+00 7.485669405000433763e+00 6.937359248150205104e+00 9.409066126670172281e+00 5.676034256432030745e+00
4.621385731313623957e+00 8.342736828063472387e+00 9.844714770978985285e+00 8.258393351107855551e+00 8.645115949827982149e+00 8.917891267787279475e+00 9.485564726914386569e+00 9.051369375457520405e+00 4.587268955175967555e+00
5.350732098051636854e+00 8.050185529764265269e+00 8.001777910442321229e+00 7.524717944272504511e+00 9.727498373605117266e+00 8.886285194448987568e+00 6.514548037096891342e+00 8.918927199009575091e+00 9.962738517685190587e+00
7.390682012610245266e+00 9.812049382971336442e+00 8.159871527334601637e+00 9.954330422504241938e+00 9.039188991080090219e+00 7.770427447417755040e+00 5.796559315172397753e+00 7.005428350430276119e+00 7.205420946252407255e+00
6.778363188528058636e+00 9.032173735095765821e+00 3.867316263333607118e+00 9.811001397900298571e+00 4.584808087091821527e+00 7.392170924300639712e+00 8.774044401974009588e+00 9.887486654896147087e+00 9.191481002927002208e+00
7.561086230436837141e+00 8.525094531649308749e+00 5.258017555584730829e+00 8.683097261317985982e+00 4.916840043074271804e+00 7.656027307884223809e+00 7.142623624884529399e+00 9.303233202287207959e+00 8.759343537571037785e+00
6.950625829807610678e+00 9.583435834431416112e+00 4.425912661908112611e+00 8.774463440638736955e+00 8.603828732633459708e+00 8.712549428973780152e+00 9.163267574301661611e+00 8.021473554334054512e+00 7.174480705802530167e+00
6.857541273143350047e+00 6.950191117711433719e+00 7.835855653806233612e+00 9.679740043150811601e+00 6.651183439381410878e+00 7.473930540994428995e+00 6.986388133183377036e+00 7.301831605031656736e+00 6.629958171844884340e+00
7.653221215611002215e+00 8.851703108279480148e+00 8.195911286180818323e+00 8.196808925291600545e+00 6.389847856697036477e+00 8.151501224242272414e+00 7.197896730712616709e+00 9.001806242455952400e+00 5.259271315784636691e+00
9.686370430338033799e+00 6.729702175003064113e+00 8.359632774859793614e+00 8.713442493053184634e+00 9.140388595747225509e+00 8.528346752189490232e+00 6.123192773858551874e+00 5.639652057081451453e+00 4.360846916172287813e+00
8.190531264846315551e+00 8.723681553657270271e+00 9.906204392383759938e+00 8.213005173119066527e+00 7.390758627810063430e+00 4.870411555696944284e+00 9.956987986737033225e+00 5.334667468993148809e+00 8.668114476130307722e+00
9.793164194899958375e+00 7.885982689395643952e+00 6.732901745928210779e+00 5.087920729674415554e+00 9.694418642968717137e+00 7.406899968494106368e+00 9.096089066671229517e+00 7.492214160410935797e+00 5.598630317424491132e+00
8.675537528097445161e+00 8.703946683491079028e+00 6.995246871329543481e+00 5.045862184956702023e+00 7.666624240101183929e+00 6.294611416929488890e+00 7.476927784726306925e+00 9.823973668147159444e+00 6.101785383828806530e+00
9.742193312461775889e+00 9.674372540866082559e+00 8.635752129106464281e+00 7.185541560063460231e+00 7.577854608331575648e+00 8.804738929598268982e+00 8.017220209486472626e+00 5.134307832697852625e+00 4.664080873133847227e+00
7.962769752903576581e+00 7.616067727449543412e+00 8.721234638523162275e+00 7.715629713342589291e+00 4.389411639719228653e+00 6.648276327892487458e+00 8.913642643352890360e+00 5.780503961755463216e+00 4.946892694230330179e+00
9.358113716888459166e+00 6.774505383266772540e+00 8.757444250713170675e+00 9.264887039246140432e+00 4.799730351618861413e+00 8.377736564560795074e+00 5.972154997596149428e+00 8.565643178543897562e+00 5.843465804444801570e+00
8.106079874570554011e+00 7.007006868016753209e+00 6.646045044698892568e+00 8.929222525483977435e+00 5.971804310057969190e+00 8.392914788013571936e+00 5.881023229363396609e+00 7.830297599888106141e+00 6.319034581431786535e+00
4.663418538778472566e+00 7.076739721516917214e+00 8.140328146093160910e+00 9.200395205273743215e+00 7.976173135171157114e+00 5.872363404083915661e+00 4.873576292344943717e+00 9.293852444325342077e+00 6.576279800665072450e+00
6.986768773422323164e+00 5.291506302491670866e+00 5.979974304815716124e+00 7.367905770309071123e+00 8.553536961867852284e+00 6.338761721011768380e+00 4.986886951684950553e+00 9.872715037377769676e+00 8.488572917843484333e+00
7.515765095255922290e+00 9.758791245891153210e+00 7.532105139505283375e+00 8.830007406528034508e+00 9.574474332779246311e+00 7.023957894720346928e+00 5.568672425748895094e+00 8.303102904929174244e+00 8.870061054725937311e+00
9.569457780089425825e+00 7.909887027403254223e+00 9.084244567965903627e+00 6.915955208002067423e+00 7.305133052316122644e+00 8.996006433164652094e+00 6.425418920284341695e+00 5.826074003990528993e+00 8.993607210252751116e+00
3.965586070824431708e+00 9.589491509947833947e+00 9.544450283519070766e+00 8.362023532333346054e+00 9.465603026313219814e+00 5.547986202395827959e+00 8.151932453190712025e+00 4.570836225154090826e+00 5.459085434613393240e+00
6.383598551656476161e+00 8.341930242765835501e+00 8.759920395966023676e+00 6.683323726746308147e+00 9.573180035535793664e+00 6.023067519493730870e+00 8.001142627337012314e+00 4.011834886520164289e+00 9.378710478557861663e+00
8.543609517511585594e+00 9.067686156547226872e+00 9.024227494753784384e+00 8.905701750890230528e+00 7.563893870863433122e+00 9.447311629783277098e+00 9.601608481717150312e+00 2.963523875703457211e+00 7.020927320831196639e+00
8.300355260029078863e+00 9.789842404924311126e+00 9.737014515396612779e+00 9.704912259981368194e+00 9.790099583945874429e+00 6.229795969787446985e+00 7.708893042284186592e+00 7.969301148715097760e+00 6.568235644313257460e+00
9.099121700879443608e+00 6.999359926955088795e+00 8.676611220702943328e+00 7.241122387739165944e+00 6.700260182566477596e+00 9.429454960248719431e+00 4.329489157929758747e+00 9.328794453387565966e+00 6.488496561506961413e+00
5.195075320296831833e+00 6.816871799526852627e+00 6.663813713774239922e+00 7.842145289592376223e+00 8.664535079789864369e+00 6.381592945397834171e+00 5.246527147414747461e+00 7.052015090217716775e+00 5.919039459928622904e+00
8.957692574055448276e+00 7.103269897733333060e+00 9.037896307293619813e+00 7.654189476262523328e+00 8.594629983416407271e+00 9.761547967566110984e+00 4.571406519155919668e+00 6.328561596748666140e+00 7.500750475968113840e+00
9.317114856903025100e+00 9.170447634412413507e+00 5.685292974697295776e+00 8.908206266372561188e+00 8.737372094841175496e+00 9.568768590923319550e+00 8.299575509407787877e+00 6.863651526195715391e+00 6.544034190976979914e+00
8.586946984460334775e+00 8.441839784838366612e+00 8.329372988838862568e+00 8.082384051189997365e+00 7.435162415968190608e+00 8.398207713779088479e+00 3.933155307276445356e+00 6.751899059745088749e+00 5.840044243343514907e+00
6.255361188109254122e+00 9.674145168329362221e+00 8.615266622684298881e+00 9.623319518668095540e+00 6.530892202837601523e+00 8.281213938299485378e+00 2.931337221694663597e+00 6.538251231269879504e+00 9.792251384790668922e+00
5.174436942506359216e+00 9.223722123469030976e+00 5.053920327354425979e+00 7.347371596428845741e+00 8.752725052752731827e+00 9.281386118593879075e+00 6.768805049018753905e+00 6.846503685510679560e+00 8.381923659797156034e+00
5.323697105510507122e+00 7.988280765996646160e+00 6.506226323002709755e+00 8.247067547708303081e+00 7.988569235113361700e+00 9.387933059683092551e+00 8.839617515110182566e+00 9.540366525475940662e+00 8.348110818658794230e+00
6.027638931172549341e+00 6.762554804294878430e+00 7.009227773565914532e+00 5.888011733262354497e+00 9.349558359760663961e+00 8.720554451109377325e+00 8.843705515914018989e+00 7.000349320225167205e+00 9.132138310402197590e+00
5.569365918218302625e+00 8.625747303527923293e+00 7.961075471479167831e+00 5.793586411549617843e+00 9.366261729851004247e+00 4.080983178697922042e+00 9.752485065982597234e+00 9.757922623971186482e+00 8.794325600438559931e+00
5.110150962560257248e+00 7.416988947264076870e+00 6.015626448554026950e+00 6.327965123275622439e+00 9.231906149041538612e+00 6.025571420599472816e+00 8.505718382829854818e+00 9.314405687105169918e+00 9.049782085821288291e+00
7.056573126234789051e+00 6.951287565356662590e+00 7.882182195670385916e+00 5.839954578180399203e+00 8.557721087883493283e+00 7.638864250915915477e+00 8.552852238305511889e+00 8.206108391284031356e+00 9.532590768625542665e+00
9.457969208907346825e+00 9.578655482058991311e+00 8.303183067840034681e+00 8.709752998543649483e+00 6.790013004327970059e+00 7.359781946399493791e+00 8.830213896318308997e+00 4.811061591317138841e+00 9.464028247698831109e+00
9.957942625861353036e+00 7.103351264993346348e+00 6.868806717916470461e+00 7.293973666803971412e+00 9.877248334873939939e+00 8.536309412483181092e+00 7.525598699125372271e+00 9.357160168062316430e+00 6.841894673335806587e+00
6.053201425910704536e+00 9.500321071914148874e+00 7.269096507463957302e+00 7.801981243923230558e+00 6.056311643247384247e+00 7.103092380605050771e+00 7.432572138669659267e+00 8.542938991255265790e+00 6.503608512597234714e+00
4.531398839281805202e+00 9.661344787876737783e+00 7.181578628783917395e+00 9.000157045393347488e+00 8.154159625742963158e+00 6.146011426186726467e+00 7.876333422748301061e+00 5.243059928949737269e+00 8.273925204647051501e+00
8.260545115214366518e+00 6.319234330708492386e+00 7.873512213478497834e+00 9.896492833165940084e+00 7.669501657482372892e+00 5.822976399603822628e+00 9.550252781056927986e+00 8.806385154838734408e+00 7.472428323810938799e+00
8.124612540223770552e+00 5.113302109296897768e+00 8.798528628199472124e+00 9.173113219202093660e+00 8.500430834270098046e+00 9.689402411074334864e+00 6.579520284487099246e+00 6.474012156967568821e+00 8.016916235900538368e+00
9.190794505284676674e+00 6.655630602643904048e+00 9.847967830228625985e+00 9.257042855782097845e+00 8.970206367376185597e+00 9.098318981421458673e+00 7.240302591378488195e+00 5.196689704576792579e+00 9.179360406865832545e+00
6.221153745120020950e+00 8.550171422864544013e+00 7.929133409957491274e+00 9.210101213323106606e+00 8.992820206752551115e+00 9.826814713080992192e+00 8.004924838791673380e+00 7.550920214804047959e+00 5.900812102764227518e+00
7.982617765789916220e+00 8.323907633822495100e+00 7.166042703511055656e+00 6.226642353069117952e+00 9.945677106737214501e+00 9.051272857840061192e+00 3.795837531673040832e+00 9.823945598472006324e+00 7.797293658788833959e+00
5.993486029390057368e+00 8.921487892394864616e+00 9.498434258832270771e+00 8.280418664637812398e+00 9.037588685735340022e+00 6.335488707713325951e+00 8.991026057693579432e+00 7.656749763997069635e+00 9.081873656008388807e+00
6.460559200516208023e+00 6.499238592969220463e+00 9.794234200367979426e+00 8.506381730956077192e+00 9.291636906358400338e+00 9.243528636508720808e+00 9.133760343716920360e+00 7.373769658994520526e+00 5.680239650705569687e+00
8.702334047173273746e+00 9.658102060701324376e+00 7.730224212581323862e+00 8.775804846266042958e+00 9.878207776511501947e+00 9.815556822631581468e+00 7.058808413318422126e+00 7.957018126857250628e+00 6.087144721352443000e+00
7.963261652346438346e+00 8.341530682071063296e+00 9.933961499750262547e+00 7.313179117667839790e+00 6.304923057898477623e+00 9.745903367328953237e+00 6.831561937540313600e+00 9.323694464537567228e+00 7.824948020246492497e+00
8.162297965359343266e+00 6.563673118050610711e+00 7.349869662981370233e+00 9.559568006610689395e+00 9.740336621518043358e+00 7.664926755822507154e+00 8.664929458781227112e+00 8.298199162108950588e+00 7.444378126242822802e+00
8.543387824935276598e+00 8.812664193707675508e+00 7.496111441156330990e+00 8.326022000683401814e+00 5.165620476712099673e+00 4.158247901659565038e+00 8.663660932759407629e+00 7.591948210467964309e+00 8.088504737995078742e+00
8.505581685612584764e+00 6.213336599969483842e+00 6.731733894637127236e+00 7.124612053874715301e+00 6.538042552464952806e+00 3.758582597207750453e+00 7.192953708211815567e+00 7.472970693104093343e+00 8.480943777381494186e+00
8.200239826916719821e+00 6.560483256080981818e+00 6.278327655268365781e+00 9.630227003272185726e+00 6.152078123811811849e+00 6.565168086991355345e+00 7.922873261948736534e+00 5.770635750653742235e+00 8.420365692493904319e+00
8.440617478752766800e+00 8.299867061274040836e+00 8.471339637608060968e+00 6.418334165159081728e+00 7.181012828294509376e+00 8.472615415067997091e+00 6.552938977569119139e+00 9.504718851619207598e+00 9.438246992699554028e+00
9.543344942364347716e+00 7.747975343811839721e+00 8.060968979015555647e+00 9.203088568359401478e+00 8.548489217095116999e+00 5.154281094674647790e+00 5.116510871335642641e+00 5.310420875871567858e+00 5.818404983367902794e+00
9.341636764693962647e+00 7.522762012451032376e+00 8.993364232944742298e+00 9.159725223047377796e+00 6.610695110079694459e+00 7.512749513101228516e+00 6.118677434407744364e+00 5.117617640025839520e+00 9.936688137095675444e+00
8.551980014860786738e+00 5.541144004380290866e+00 9.060285169043105213e+00 9.647510410343375753e+00 9.764325812220270961e+00 9.925830250840828484e+00 5.432949695374043486e+00 6.667634791413668438e+00 7.767803358754943766e+00
6.096201253596682079e+00 8.944470822481727978e+00 5.272761191466111441e+00 9.430464886715673956e+00 7.563219525684150568e+00 7.133862766095507624e+00 6.220095814907790732e+00 7.361055785350541392e+00 7.128328330198924867e+00
