time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	time.decay.8	time.decay.9	
1.058164852807855993e+02 9.722416308381230010e+01 1.002410758107679101e+02 1.177660128505154375e+02 1.017882603248524163e+02 1.090571293565922701e+02 1.097053129874672095e+02 8.824362772782843933e+01 1.190419697223887567e+02
1.006779017079342395e+02 9.262676125526408555e+01 8.536019803696422059e+01 1.243848634340946262e+02 1.231995027454935752e+02 1.021481659696974305e+02 1.195156589858575273e+02 8.803101179683000055e+01 9.765001782873628144e+01
9.516659142748008549e+01 1.004861768393971175e+02 1.217943826727137093e+02 9.755872977434319182e+01 9.879672640378709048e+01 9.824857316869118051e+01 8.866434959059083099e+01 1.097369702695870615e+02 8.642871474765195217e+01
9.849539024427465961e+01 1.024377351381331209e+02 9.790986768326885681e+01 1.086295681297319788e+02 1.001133398332247992e+02 8.954825697270591434e+01 9.387919910295644854e+01 1.116439030072596381e+02 8.365046739810676968e+01
9.179135502122069568e+01 8.627700622754834114e+01 1.002735566586770801e+02 1.026739211876931108e+02 1.015941823566651152e+02 9.946935531962841992e+01 1.204114497167314255e+02 1.051587958497957089e+02 1.179273038954222272e+02
1.019241838798025412e+02 1.085058047088246980e+02 1.175441722760217402e+02 9.614831379065232397e+01 9.219643945666406637e+01 1.008669673992119300e+02 1.195751939796037391e+02 1.128739541752436253e+02 9.519409479436617971e+01
1.059781716590096323e+02 1.060570658489334335e+02 1.093458289633980911e+02 8.773583176479209556e+01 9.656959760947199811e+01 1.030398482897421957e+02 9.714675055449808383e+01 9.214137111745600350e+01 1.033108533134741975e+02
9.335200602557107175e+01 9.463730795817266994e+01 8.320507232758642147e+01 9.473882944055122834e+01 1.073167551825141857e+02 1.009700418901328334e+02 1.132995805352617538e+02 1.000611996337205198e+02 9.548247772978712078e+01
9.352513649072139401e+01 1.085245740728396981e+02 1.074067637680799692e+02 1.080724032600521411e+02 1.022566283842836867e+02 8.856657407837295182e+01 8.905337296384746537e+01 8.618945227323196434e+01 1.086033549763429846e+02
7.812483728350788681e+01 8.856336954861210131e+01 8.760528719247879792e+01 1.007594300658886084e+02 9.993180404921433535e+01 8.561657239390964946e+01 7.777943359927118649e+01 8.470460911959575867e+01 1.103520532241027468e+02
1.314698990620125301e+02 8.787959303094710606e+01 9.979269556999433632e+01 9.167488164877704548e+01 8.189121382610386490e+01 9.592367919620269845e+01 7.834590308390951918e+01 7.762678345828385318e+01 8.849343960867729209e+01
1.187155146206300458e+02 1.221455302480053291e+02 8.631491663082263699e+01 1.072499294697249752e+02 7.992600634489926392e+01 1.238861038319897148e+02 8.232359266084202432e+01 8.949879491603914516e+01 9.556959737669733101e+01
9.416900880076332214e+01 7.960800923840952237e+01 8.966333375276204265e+01 1.043792741896576501e+02 1.101085402508566915e+02 7.986136728681316299e+01 8.911097319446446363e+01 9.202468881146448609e+01 1.027983251999042835e+02
1.072825968062817736e+02 1.189895981580123134e+02 1.120735208047560150e+02 1.018535718950564188e+02 1.124116164753681346e+02 9.966194240576763264e+01 9.597665977767732670e+01 1.027741760282670356e+02 1.048120556257520093e+02
9.837383424858428782e+01 1.221152656962090646e+02 1.067477640117126612e+02 9.671981540980920045e+01 9.296600925762142253e+01 1.109829625177224415e+02 9.607283552650942227e+01 9.658971582066951100e+01 1.052034060021816799e+02
1.046655699412982017e+02 8.772807279372543121e+01 9.386637282706027463e+01 1.050200269257254035e+02 1.255289970333055152e+02 1.040106796797692112e+02 9.834767134421170454e+01 1.184010794751187348e+02 1.018574428370422424e+02
1.009114313839819204e+02 9.877455425809711187e+01 1.079410475041903510e+02 1.073720040567576177e+02 1.157283428068058839e+02 1.003841645033637917e+02 8.957067380888472030e+01 1.112010191210132177e+02 8.768952251680960330e+01
1.180490804719628528e+02 8.303708847231392554e+01 1.058390161040331350e+02 1.055585099558899884e+02 1.181747503504288943e+02 1.124435979463663244e+02 1.156320123133225195e+02 8.148882071525470394e+01 8.533148543817802079e+01
8.693512801449892891e+01 9.388213956714751873e+01 1.101862109751698711e+02 1.093672788918878354e+02 8.637614360010718428e+01 1.042435455309623933e+02 1.159608199192478821e+02 8.892159676602378227e+01 9.271809994151888645e+01
8.862045625690581119e+01 1.071780825843145806e+02 1.028843474215780986e+02 9.516731737353870813e+01 1.019644558245637711e+02 8.540377843352031562e+01 9.168638614881886895e+01 9.255911325973693238e+01 1.106513032164077543e+02
9.771675426034381928e+01 1.012850195692710287e+02 8.999448035742680929e+01 9.692028995094801758e+01 9.700503531217439956e+01 1.092045786796790594e+02 8.918988279271799513e+01 8.131849167232441289e+01 1.067747457638976982e+02
9.415585723801190454e+01 1.007499498817594485e+02 8.128336755607510611e+01 1.027104174384058695e+02 1.067922737193494527e+02 8.613199039420028669e+01 9.948115994695673692e+01 8.364766340479768303e+01 8.118458895256085839e+01
8.855907671137887860e+01 1.172353525352393149e+02 1.136871575513191317e+02 1.033107676541021647e+02 1.028202036235670676e+02 8.216748176460274067e+01 1.038986697301633484e+02 8.515993214974287184e+01 9.408267312108787905e+01
1.096924302893070262e+02 1.107459626599445386e+02 1.305330849262487334e+02 9.510224367773889753e+01 9.703036865824374502e+01 8.694883592237056291e+01 1.108531582365326784e+02 8.513123827391666509e+01 1.044413119701903554e+02
9.848033359777727469e+01 1.065096813712334836e+02 1.320532698257587754e+02 9.618882963374406359e+01 9.809984885494441187e+01 9.494988566679870701e+01 9.480387740535874741e+01 1.094688950994378445e+02 1.155098526675499500e+02
9.865799553265017607e+01 8.773591790834153414e+01 9.745781445888043493e+01 8.404554691142986655e+01 1.100297107498397082e+02 9.335871446051879730e+01 8.661376051563675560e+01 1.042448933538909159e+02 1.087920140220507506e+02
9.833867758021004590e+01 9.359691742631396494e+01 9.627196602156890037e+01 9.833400878893547770e+01 1.123870628314258227e+02 9.764266996057114056e+01 8.439743596212265686e+01 9.397590993560224604e+01 1.133746012930901230e+02
1.043611629617553831e+02 1.176100886127313316e+02 1.066938489573669955e+02 9.169885131908256426e+01 1.280585021538759634e+02 1.004043579351656490e+02 1.193973056377640205e+02 9.802298714534418878e+01 9.882563045534841706e+01
1.080914491994154076e+02 1.163192811988229209e+02 9.631131477071672009e+01 1.068563995660026791e+02 1.158178238649568641e+02 9.508775541972786982e+01 1.058351809867779139e+02 1.036870138590827111e+02 9.020932973547080280e+01
1.022337664745454049e+02 1.044544648327270551e+02 1.025572633844746520e+02 1.070512249816064383e+02 7.996460340691706392e+01 9.260282341445972065e+01 1.022214180852844976e+02 1.093785465786719442e+02 9.744560536366267911e+01
9.181469649892906659e+01 9.600301713576598672e+01 1.208972705491982111e+02 1.154579711260084025e+02 9.040259482972302862e+01 9.376837017082429782e+01 1.025338624897616455e+02 1.082352574451907117e+02 1.046243647725390389e+02
1.081816771364922971e+02 9.923155677136743691e+01 9.456346524337264725e+01 1.062556555255408455e+02 1.025081165811784558e+02 9.911443829254166360e+01 9.633100835416496466e+01 1.029633631072838540e+02 1.028982420525234573e+02
9.896519551772318835e+01 9.978288214472750894e+01 9.526712657309438725e+01 9.199556650270849900e+01 9.747894871536352923e+01 1.058962660193667631e+02 9.417189042889776829e+01 1.057667162039395521e+02 1.048269978221752865e+02
9.750223995353192663e+01 9.159574565624643583e+01 9.318551570884912394e+01 9.158673139037685473e+01 9.662064089776313836e+01 9.570036929868275877e+01 1.048334389584207003e+02 1.130992146597718317e+02 1.004453851449326294e+02
9.544000675207276174e+01 1.378817422257556586e+02 1.012984923406259554e+02 1.000510513850238823e+02 1.111572670517802237e+02 1.010920081309564864e+02 1.151110505580046350e+02 9.169687632397304355e+01 8.964537256346231686e+01
1.002985243495966188e+02 1.292812229507874520e+02 9.539298904170735227e+01 1.140481731668503187e+02 9.334612507810066973e+01 1.089364284241057703e+02 1.170587762530444138e+02 8.919943767466874363e+01 1.001357410785171851e+02
9.850906090678826388e+01 1.041936061379969658e+02 8.759901006247410749e+01 1.200657395445837352e+02 1.043225661507657236e+02 9.568938455078597372e+01 1.029003788535582942e+02 9.879137176592658420e+01 1.145992980289267678e+02
8.837369690673054379e+01 9.354219340008616257e+01 9.311543297336733360e+01 1.113592515196455395e+02 9.680157138156367580e+01 1.067370509905132678e+02 8.599749674548311873e+01 1.097769028742353186e+02 1.180255634507432774e+02
1.062043186961249859e+02 1.079359998655304054e+02 9.127499963523823112e+01 8.997652999140750296e+01 1.076882051853204274e+02 9.312907016428988527e+01 9.375887681393754747e+01 1.026963849030776430e+02 9.989910889737969057e+01
1.131227696520398354e+02 1.084635426632711130e+02 9.418361459827862348e+01 1.066066167635103454e+02 1.113543846524458871e+02 1.071677572156268070e+02 9.132061055978981301e+01 1.036706068494847699e+02 8.718131969641579815e+01
8.752533852045500851e+01 1.045277042889841113e+02 1.051064908174211610e+02 8.951635164324872562e+01 7.964809950885995704e+01 8.585643587840458224e+01 8.976718105393148051e+01 1.125213502114559390e+02 1.133539855714690532e+02
1.010292750718757731e+02 9.424812177603310204e+01 1.114340895086373706e+02 1.071756897493305161e+02 1.054807191032849829e+02 8.831601059619504213e+01 8.913808372578294836e+01 1.053091398040803028e+02 9.121348105862377054e+01
1.011218674936122852e+02 9.785243845546233388e+01 9.112841766326985748e+01 8.838833464334686596e+01 9.299557435517749582e+01 8.540146124474699718e+01 8.779001983111913887e+01 6.774914240197205118e+01 1.062905002965625698e+02
9.935931888869704665e+01 1.151990946559485423e+02 1.072801663248682758e+02 8.993142822073740206e+01 1.062118321351236148e+02 1.143480584969094878e+02 8.709133850534459498e+01 1.105996500161212737e+02 9.422889164371594006e+01
1.021399468418486833e+02 1.115632431533499869e+02 9.496616451078809007e+01 1.120625574064744399e+02 9.702989747853617075e+01 1.116139931229500206e+02 7.647944952667656082e+01 9.969196697692156306e+01 8.750099979649402826e+01
9.673063741412354943e+01 1.143433485559136784e+02 9.205238858283092895e+01 1.100824921733087933e+02 8.754697962142958545e+01 1.078522097500481749e+02 1.038322931820395070e+02 1.095909599206694054e+02 8.318400187562691883e+01
1.011998113513914461e+02 1.116545849607292951e+02 1.076742592476672655e+02 9.105083346887053608e+01 1.147701651248489156e+02 1.076834059621932340e+02 1.124385296480544980e+02 1.101298188752835756e+02 8.675528292046564616e+01
9.790474419028045361e+01 1.169867260087906544e+02 8.973644874881517808e+01 9.598555222965222811e+01 1.159250768270691765e+02 1.134305802251927418e+02 1.124900545068921502e+02 1.088607006450911285e+02 8.918312927449062499e+01
9.213283321283631722e+01 1.106602486363519944e+02 8.354309788642666490e+01 1.236791561271810451e+02 9.750856528284792546e+01 9.746450651705586665e+01 9.344120232587854957e+01 1.059729059280160612e+02 8.838012185696862844e+01
9.671621878683862406e+01 1.023597336636759252e+02 9.544479432088209592e+01 1.169445058890105713e+02 9.145116024699203194e+01 8.855507843600946671e+01 9.965322870952962830e+01 1.022092508941820057e+02 9.109712361154056737e+01
1.064688054774202044e+02 8.705367427727011886e+01 9.603662904428020397e+01 9.634176026485761213e+01 1.025472870243256693e+02 8.750052090669710481e+01 1.098414424878240112e+02 1.163209853531812854e+02 1.024001240185667285e+02
1.015811105665176228e+02 8.684008773068309495e+01 8.088638981148790208e+01 1.031488898941409502e+02 1.071716351560807539e+02 1.012349400517795459e+02 1.127433610948159242e+02 1.042650068366981486e+02 9.472577730711603294e+01
7.416715978797330422e+01 8.691707058124328000e+01 9.008399001113653526e+01 1.129958502040960582e+02 1.151406128637609072e+02 8.342099061369164303e+01 8.871313489791315021e+01 9.376357486815075504e+01 1.194298788792657291e+02
8.223097724762283178e+01 9.074112435233527663e+01 1.019709354849749303e+02 8.770471960097597730e+01 9.659943485611302094e+01 7.855683286147046829e+01 8.731330630918897384e+01 1.011910783592489764e+02 1.173993186633462074e+02
1.065326657341313847e+02 8.967129684387403188e+01 1.011425332453755033e+02 1.075478391730557490e+02 9.167418410789466066e+01 8.643801845491074687e+01 8.483039555697470746e+01 9.006741586797360810e+01 9.497150678422551096e+01
1.004016840090888252e+02 1.069181126627729554e+02 9.845496379678922949e+01 1.076543048307633796e+02 1.115809094954420999e+02 1.015209908943477046e+02 9.482756855056427980e+01 9.120317788773293444e+01 1.026938868002255845e+02
9.838459881798763718e+01 8.453380549844733594e+01 1.017710105179768192e+02 1.042597170691521171e+02 1.072476868667439192e+02 8.987829929474838764e+01 1.035081605154207693e+02 9.043787708954732807e+01 9.587492164705207642e+01
1.042347375292928433e+02 9.633668755617571833e+01 8.958979397056816651e+01 9.613039492128173436e+01 1.075487285131720796e+02 8.566684812190935361e+01 1.079899499139999790e+02 1.063054867679013000e+02 9.717761996590124340e+01
1.037137980304001132e+02 9.865951305420389872e+01 1.079575470379364788e+02 1.131411968571562880e+02 8.706032281934284356e+01 1.042869530011187464e+02 1.101191160697016187e+02 8.651135297363771315e+01 9.920918867049697099e+01
1.142119284884582839e+02 9.206458862993484615e+01 1.058113926155247242e+02 1.174588081569293507e+02 9.466606481622977753e+01 1.137403895546021175e+02 1.083908052348336639e+02 9.811798930427272580e+01 1.120063420416928466e+02
1.202754890945505792e+02 1.008627107008224186e+02 9.397154989795811275e+01 1.253208585688303600e+02 1.004698072120669252e+02 9.817860864065693249e+01 1.085571890092329568e+02 9.691143364436562990e+01 8.824590702839645928e+01
9.136744177924822452e+01 9.266522357967750168e+01 8.318626769499066143e+01 1.053644151817473471e+02 1.067002060671530472e+02 1.140098610737044140e+02 9.746902480247561584e+01 1.245086543976803597e+02 1.078523434421461928e+02
8.862327673956288265e+01 9.630597152544046935e+01 1.236831859127904636e+02 8.764548331642562573e+01 1.007693973079923353e+02 9.956111963604789139e+01 9.350891921442223520e+01 9.694604460331527207e+01 8.906415514764169927e+01
9.536462581756481427e+01 9.445902628155928937e+01 9.970533073937642143e+01 1.161302266162345092e+02 1.003660795982505931e+02 1.097449385426192237e+02 8.504938741274528979e+01 1.071561558189097525e+02 1.045781674359309363e+02
1.090046508438447574e+02 9.284807924048091365e+01 9.486745208323651468e+01 1.029337189537542372e+02 9.452954575594030473e+01 8.261668373339267646e+01 1.079313372851978556e+02 1.096057977421505569e+02 1.171774461399232052e+02
9.314564790467929356e+01 9.341424018677595598e+01 1.091645056525514121e+02 9.733365067527931558e+01 8.228355573637615805e+01 8.419651223900940806e+01 8.599074112612454712e+01 8.667588534223236252e+01 9.378622044867879026e+01
1.132352021900360342e+02 1.110502516084654019e+02 9.752658323560009990e+01 9.625636079891727093e+01 8.154962558826505870e+01 8.229611097669994990e+01 8.661649726416837325e+01 8.794483759182591598e+01 9.916613216305506739e+01
1.033892319097895154e+02 1.139707215340240509e+02 9.353789128026163269e+01 9.329374063227200509e+01 1.001912266589460216e+02 9.347882469542165040e+01 1.107570611665619822e+02 9.124273867475707789e+01 9.806931500421377734e+01
1.089488844605740212e+02 1.101438730838349613e+02 1.182284841950608438e+02 9.486727779018653450e+01 8.960387836572331821e+01 1.087780072876302597e+02 1.300940070730706850e+02 1.035453112067540218e+02 1.124275686681326647e+02
8.757673515909655748e+01 1.017017324455312348e+02 1.126573894240461300e+02 9.454633276380309326e+01 1.193863537740065510e+02 1.020263281790830945e+02 1.095766005349985903e+02 1.029537800125516327e+02 9.999362811975427690e+01
1.059217751309005564e+02 9.806281013146136161e+01 1.117235319067634691e+02 9.937462351796827420e+01 1.205478924070245768e+02 1.066125021558802928e+02 1.126270819786205806e+02 8.829743630591454462e+01 1.006408197476944508e+02
1.158570576714251104e+02 1.008379340669125952e+02 9.214223398819848398e+01 1.070561701752065460e+02 1.127490634427813632e+02 9.052761938396498920e+01 8.585443021175782974e+01 9.140573294521919934e+01 8.694765143892117010e+01
1.127044496479352631e+02 1.037612165175879113e+02 1.107957016405914175e+02 9.026299132564864180e+01 1.096157741995966006e+02 1.083766301713389026e+02 9.753261280445902059e+01 9.407980308515296031e+01 9.280261614946482496e+01
