log.prior	log.likelihood	log.likelihood.test.set
-8.267301292826268764e+02 0.000000000000000000e+00 -2.076612674572288597e+01
-8.197938897078840910e+02 0.000000000000000000e+00 -2.166020003696878860e+01
-8.320506704755827059e+02 0.000000000000000000e+00 -2.105893202368014272e+01
-8.201365400131526258e+02 0.000000000000000000e+00 -2.017611862019919045e+01
-8.310066338491614033e+02 0.000000000000000000e+00 -2.196966147177391804e+01
-8.279345426290562955e+02 0.000000000000000000e+00 -2.075416406273683378e+01
-8.275569214468681594e+02 0.000000000000000000e+00 -1.959598426105439728e+01
-8.311083994161652981e+02 0.000000000000000000e+00 -1.935891952554810302e+01
-8.375139175848933064e+02 0.000000000000000000e+00 -2.002976931880327527e+01
-8.367576216237131348e+02 0.000000000000000000e+00 -2.041156002337470454e+01
-8.423883547399913141e+02 0.000000000000000000e+00 -2.006786277626792980e+01
-8.471576507362209441e+02 0.000000000000000000e+00 -2.025307079504419505e+01
-8.226012928116180092e+02 0.000000000000000000e+00 -2.031612060035293155e+01
-8.204206238209490039e+02 0.000000000000000000e+00 -1.987884602698274250e+01
-8.032371556539965241e+02 0.000000000000000000e+00 -2.014640911769903653e+01
-8.245580982487831534e+02 0.000000000000000000e+00 -1.926139191366431191e+01
-8.151206295219074036e+02 0.000000000000000000e+00 -1.914942225661008024e+01
-8.241763971963271160e+02 0.000000000000000000e+00 -1.943441608115202257e+01
-8.087120175182451476e+02 0.000000000000000000e+00 -1.986471723412989832e+01
-8.153117062941331596e+02 0.000000000000000000e+00 -1.963179993121202926e+01
-7.958731554783054207e+02 0.000000000000000000e+00 -1.982356078704411573e+01
-7.940975718233270300e+02 0.000000000000000000e+00 -1.976587906764787306e+01
-8.242572714396211495e+02 0.000000000000000000e+00 -1.935671439998739629e+01
-8.242240982121637671e+02 0.000000000000000000e+00 -1.908144822975032184e+01
-8.428961564531546173e+02 0.000000000000000000e+00 -1.927456297434181920e+01
-8.588407163754370686e+02 0.000000000000000000e+00 -1.960664902203804161e+01
-8.501369950602220342e+02 0.000000000000000000e+00 -1.984661958070228138e+01
-8.407728979071010826e+02 0.000000000000000000e+00 -1.970168574610346468e+01
-8.225843652205769558e+02 0.000000000000000000e+00 -1.894555387621468867e+01
-8.220123239272998035e+02 0.000000000000000000e+00 -1.897338688302939147e+01
-8.089560868018799056e+02 0.000000000000000000e+00 -1.854280121623656896e+01
-7.816904133312236809e+02 0.000000000000000000e+00 -1.861715591226078459e+01
-7.785735981772606920e+02 0.000000000000000000e+00 -1.964198360773701779e+01
